,train-logloss-mean,train-logloss-std,train-auc-mean,train-auc-std,test-logloss-mean,test-logloss-std,test-auc-mean,test-auc-std
0,0.6472373,0.0006773012697463473,0.7218921,0.0013097556604191323,0.64727,0.0009391471663163479,0.7204809000000001,0.01178526604239379
1,0.6219423,0.000647446067251945,0.7369934,0.001698324774594078,0.6221346000000001,0.0015013968962269994,0.7346895999999999,0.010846126877369636
2,0.6056590999999999,0.0013351927538748799,0.7493365,0.0015496953410267427,0.6056993,0.0020268343321544558,0.7482285000000001,0.010893127569711093
3,0.5952899,0.0015327296858872472,0.7497398,0.0011141095816839645,0.5956104000000001,0.0027389460819811826,0.7482401,0.011798303720874443
4,0.5865478000000001,0.001523279869229534,0.7536113,0.0038271743375498353,0.5867596,0.002945802172583889,0.7504071999999999,0.011034829104249855
5,0.5811126,0.0015243672916984451,0.7577875,0.002846821183355221,0.5813469,0.003298384800171131,0.753849,0.012877007222177043
6,0.5773575999999999,0.001963813596042147,0.7608329,0.0026347162826384114,0.5777631999999999,0.0037501318590150777,0.7560361,0.016044371439542286
7,0.5737541,0.0017157593916397368,0.7658839000000001,0.0023138596521829016,0.5741894000000001,0.0034601664757638434,0.7578402,0.01426571963694788
8,0.571109,0.00189702366880331,0.7702978,0.002681450793880071,0.5716683,0.003807172495435438,0.7615913000000001,0.013153230896247507
9,0.5687703,0.0016475344032826737,0.773684,0.0019159348631934137,0.5694318,0.00358798714601934,0.7628484000000001,0.013088016627434446
10,0.5662518,0.001580437078785484,0.7765051000000001,0.0019210057496009815,0.5671017,0.0038588745263353733,0.7629137,0.01303894244216149
11,0.5643339,0.00207469889140569,0.7784247,0.0018359635099859685,0.5654045000000001,0.00394026522584457,0.7617911,0.012458441302586783
12,0.5623826000000001,0.0019785480130641245,0.7806119,0.001948335723123722,0.5636136,0.004096330655599,0.7623944,0.013669213292651498
13,0.5608575000000001,0.0019263978431258639,0.7829781,0.001675880690860778,0.5621316000000001,0.0038628823228258093,0.7625771,0.012925111979785688
14,0.5591672,0.002054923005856915,0.7851258,0.0017014436693584625,0.560639,0.003848497395088121,0.7629296,0.011548480222089826
15,0.5576897,0.0021086079317881646,0.7871499999999999,0.0018066295137631368,0.559266,0.004045346437574906,0.7624762,0.011146710957049163
16,0.5563800999999999,0.00205361707482188,0.7886535,0.002107640730769826,0.5580282999999999,0.004113873115447291,0.7627086000000001,0.011352199171966646
17,0.5551191,0.0019719298897273264,0.7904112,0.002095073545248453,0.5568964999999999,0.004046780158348107,0.7633886000000001,0.011672823610420931
18,0.5538428000000001,0.002043973130938863,0.7922281,0.0023092177658246087,0.5556154999999999,0.004073889376259507,0.7648763,0.010947189648946448
19,0.5524807999999999,0.0021114367999066383,0.7939172000000001,0.002293931202106981,0.5544748,0.0042479915677882465,0.7653774,0.01148971077268701
20,0.5511815,0.002166689006295085,0.7955528000000001,0.002080819107947653,0.5529763999999999,0.004080517055472257,0.7660671,0.011893499572875938
21,0.5499581,0.0022260602619875486,0.7970374999999998,0.0020938802854986835,0.551798,0.004109047140153044,0.7658146,0.011422689334828293
22,0.5486889999999999,0.00221845162219059,0.7984479,0.0021780524534546998,0.5505658,0.004093947943000744,0.7655339,0.01104018512933546
23,0.5477019,0.002140407085112554,0.7998299,0.002083560099925121,0.5496213,0.004213472417140053,0.7654531,0.011110194817823861
24,0.5466021999999999,0.002149436149319166,0.8011379999999999,0.002117478925514957,0.5486715,0.00433253609909947,0.7646088000000001,0.012185786415328309
25,0.5454748,0.002090434682069723,0.8023028,0.0019521440418165993,0.547619,0.00428950813031052,0.7657125,0.012102171534480899
26,0.5444947000000001,0.002101979212551812,0.8035348000000001,0.0018807736067905597,0.5465343,0.004238350222669201,0.7665651,0.011470504997165537
27,0.5435348999999999,0.00209429269444363,0.8047912,0.0018577831843355635,0.5458119,0.004273312449376923,0.7659231999999999,0.011029931874676291
28,0.5424534000000001,0.001982835404162446,0.8062091,0.0019113415419542525,0.5448005,0.004144117113451279,0.7657197,0.011477746791509215
29,0.5413387999999999,0.0019775244524404753,0.8076740000000001,0.0018887678523312429,0.5437614,0.004002607704984341,0.7663524,0.011292825662339764
30,0.5403234,0.0018427458967529848,0.8087308,0.0019245266327073895,0.5427886,0.004103921202947267,0.7668887,0.011710900640428987
31,0.5393245,0.001957305967394982,0.8098186,0.00199678577719293,0.5418529999999999,0.004242121921868821,0.7667544,0.012009654484621962
32,0.5385491,0.001895837622266211,0.8108238,0.002058351660917064,0.5411389,0.004378881602646957,0.7668558999999999,0.01275942908950083
33,0.5376496000000001,0.0019208334753434437,0.8118365000000001,0.0017883096068634333,0.5403960000000001,0.004574263765897202,0.7662771,0.012979340325686815
34,0.5369193000000001,0.0018373681748631559,0.8127134,0.00176120198728027,0.5396083,0.004698306674749952,0.7668411,0.01300526878192067
35,0.5360553,0.0019172438055709135,0.8138246,0.001752116502975767,0.5387723,0.004618326494521579,0.7665585,0.01330612652314716
36,0.5352037000000001,0.0018021706384246596,0.81476,0.001725777100323205,0.5380182,0.004601096321530332,0.7666614999999999,0.013519485938821792
37,0.5343164,0.001880852423769613,0.8159416,0.0015083220610997098,0.5372093,0.004375192294059765,0.766995,0.013764873497420893
38,0.5335707000000001,0.0019251665408478275,0.8167490000000001,0.0015637011223376515,0.5364765,0.004260760078906104,0.7674888,0.013631437010088104
39,0.5327582,0.001936042447881756,0.8176105,0.0016269203576081903,0.5356416,0.00424455296114916,0.7675145999999999,0.013690183068169673
40,0.5320004,0.0018850202757530216,0.8185575,0.0014217323411950607,0.5349912000000001,0.004196146632328271,0.7675879,0.014295830919887106
41,0.5312477,0.0018684095402239599,0.8194367,0.0014402645625023267,0.5343287,0.0041637636592390765,0.7679601,0.013831359141096735
42,0.5304088,0.0017870144823139982,0.8203568000000001,0.0015156771292066126,0.5335989999999999,0.004200165068184827,0.7674927,0.013103117118075382
43,0.5295723000000001,0.001732201607781272,0.8213550999999999,0.0014458600520105651,0.532736,0.004041317780130615,0.7680333,0.01386817949155549
44,0.5287066,0.00174069360888126,0.8222115000000001,0.0015612058960944254,0.5319594999999999,0.00411075195675926,0.7682563,0.014450522163921956
45,0.5279355,0.0017031209146740034,0.8231119,0.0014557800280262272,0.5312051999999999,0.004134783423590642,0.7683209000000001,0.01442571728164668
46,0.526996,0.0016260230625670838,0.8242237999999998,0.0015163741490806135,0.5302672,0.00427130141291855,0.7686113,0.014157071823297361
47,0.5261867,0.0015705543639110274,0.8251324,0.0015827653142522608,0.5295665,0.0043038685911630905,0.7685253,0.013615109673080127
48,0.5254756,0.0015972087653152954,0.8260572999999999,0.0016425329859701368,0.5288044000000001,0.0043763193713439105,0.7682863999999999,0.01360179344939484
49,0.5246288,0.0016533713920350785,0.8269827000000001,0.0016533446736842223,0.5279673,0.004133731898660081,0.7684409000000001,0.013834280707358803
50,0.5238423999999999,0.0017897103788043676,0.8277623000000001,0.0019006663068513478,0.5273436,0.004097744604047457,0.7682148,0.013537954341775562
51,0.5230371,0.0019049301535752003,0.8285916,0.0020886532598782277,0.5265773,0.004186591502642674,0.7680952,0.013359018682523066
52,0.5222597999999999,0.0016809570369286607,0.8294650000000001,0.0019265804421305648,0.5258405999999999,0.004264095289741998,0.76807,0.013170572637512751
53,0.5214713,0.0018170528363259007,0.8303122000000001,0.0018695674259036417,0.5250397,0.004350697577400641,0.7672342000000001,0.012003510259919801
54,0.5207563000000001,0.001804638747783065,0.8310438,0.0019295815504922261,0.5243942,0.004227700315774522,0.7673327999999999,0.011728513177722066
55,0.5200088,0.0018128514445480651,0.8318047,0.0017673731948855676,0.5238207999999999,0.004319639656267641,0.7676452,0.012011724762081418
56,0.5193432,0.0017364294284536968,0.8325297,0.0017459971964467649,0.5232345,0.004444261091565147,0.7671622000000001,0.012746387306213483
57,0.5184455,0.0017639552857144612,0.8335791,0.0019219463806256464,0.5223682999999999,0.004274602485611957,0.7678488,0.012670250390580298
58,0.5179412000000001,0.001853059891099052,0.8340978,0.0020101060071548624,0.521957,0.0043082812118059284,0.7674757999999999,0.01240136166555915
59,0.5171759999999999,0.0019067199060166047,0.8348498,0.0019093104933457167,0.5211576,0.004223071517272716,0.7674253,0.012551856444765455
60,0.5165608,0.0019521047000609464,0.8355281,0.001889456982839243,0.5205425,0.004213510869809156,0.7670513999999999,0.0128148907072983
61,0.5158425999999999,0.002095031512889494,0.8361522000000001,0.0019217942553770052,0.519833,0.004294828401694315,0.767125,0.01297804231769954
62,0.5151927,0.0020373959875291765,0.8369206,0.001835191608524838,0.5191554,0.0041282125720461605,0.7673456,0.012943998386897314
63,0.5144415999999999,0.002006938773356074,0.837722,0.0017336668653463963,0.518538,0.004019085492994657,0.7670646000000001,0.01300667696377517
64,0.514034,0.0021138268140980824,0.8381564000000001,0.0018962981938503392,0.5182701,0.004016192586268745,0.7668523,0.013063307973480518
65,0.5134494000000001,0.002002121434878502,0.8388866,0.0019115650760567983,0.5177945,0.004044913898960027,0.7666717000000001,0.013683358535461971
66,0.5129036,0.0018421812722965172,0.8394096000000001,0.001854591178669834,0.5173129999999999,0.0040032779818543595,0.7669700999999999,0.013556942165916332
67,0.5122279,0.0017710151015731194,0.8401559000000001,0.0020040580056475466,0.5166409,0.0038909350919798208,0.7671430000000001,0.013530944955914937
68,0.5117056000000001,0.0018749294493393737,0.8407992,0.001933891868745512,0.5160892000000001,0.003942042130672865,0.7667382999999999,0.01358772689635762
69,0.5111570000000001,0.0019017179601612984,0.8413034999999999,0.0020234872497744997,0.5154348,0.0037228489574518044,0.7674268,0.012988440551505798
70,0.5106033,0.0018233543292514379,0.8418213,0.0019929762693017615,0.5149790999999999,0.003843194464244546,0.7670744999999999,0.012830491465645412
71,0.5099539000000001,0.0017776030743672626,0.8425068,0.0020803707265773367,0.5144327000000001,0.004050449556530739,0.7666909,0.012558199810880542
72,0.5093406,0.0018118084998144767,0.8431029000000001,0.0021229642696004095,0.513861,0.004153729697512836,0.7666388000000001,0.012958349453537667
73,0.508756,0.0017542201116165553,0.8437621,0.002074891729705445,0.5132891999999999,0.00405459573323901,0.7670558,0.012842537567007537
74,0.5082325,0.0017194111346620937,0.8443219000000001,0.001954291403552707,0.5128384,0.004148571590318771,0.7664917,0.013001925327042927
75,0.5076571000000001,0.0018981590265307014,0.8450280000000001,0.002188204926417989,0.5122918999999999,0.004376131246889206,0.7665253999999999,0.0130040200492002
76,0.5070523,0.0020620612527274614,0.8455854,0.0022122194827819373,0.5117573,0.0043818838654167865,0.7669017,0.013226750886366625
77,0.506443,0.002041237761751437,0.8461638,0.002124764730505469,0.5112225000000001,0.004400614212811668,0.7671531,0.0131949531598259
78,0.5057984,0.0018782299220276642,0.8467506,0.002077848512283798,0.5105881999999999,0.0043008279388973445,0.7669539000000001,0.013326013946038023
79,0.5052222999999999,0.0018728565908792902,0.8473813,0.0020073173665367348,0.5100383,0.004344972175975331,0.7669803,0.01349353181379878
80,0.5046467,0.001981022364840942,0.8480639999999999,0.0021833405139831024,0.5096235,0.004459370656269793,0.766705,0.013604899463061081
81,0.504131,0.001983841979594133,0.8486058999999999,0.0022671818828669172,0.5091703,0.004376767872528754,0.767088,0.013777512293589143
82,0.5036099999999999,0.001841803246820901,0.8490643,0.0021937100560466046,0.508763,0.004345371169416954,0.7671876,0.013701215246831206
83,0.5029779,0.001954459948425655,0.849672,0.0022869752075612856,0.5081615,0.004388433188508173,0.7671764000000001,0.014012529808710499
84,0.5023603,0.0019174098179575536,0.8503031,0.002215457174038798,0.5075367,0.004352438099502395,0.7674375000000001,0.014024226269210007
85,0.5018907000000001,0.0019733163988575097,0.8507508999999999,0.0021448919529897105,0.5070347,0.0043575420147142635,0.7675133,0.014285596039717777
86,0.5013538000000001,0.0019436267028418719,0.8512305000000001,0.0021103829154918738,0.5065462000000001,0.004276336488163676,0.767926,0.014437806488521705
87,0.5007697999999999,0.001979554485231457,0.8518950999999999,0.002195530115940104,0.5060565999999999,0.004377123032312433,0.7676808,0.01446133230238487
88,0.5001179999999998,0.0019872867935957273,0.8526517,0.002160253783702281,0.5055289000000001,0.004511203507934441,0.7673156000000001,0.014324879700716527
89,0.4995085,0.002172443566585787,0.8533510000000002,0.002231518720513017,0.5049858,0.004492693797712011,0.7672213,0.014000230027038842
90,0.49889599999999995,0.0022341770296912455,0.8538798999999999,0.002328036316297514,0.5043681,0.004474621401861837,0.7676640000000001,0.013745444117961398
91,0.49826230000000005,0.0022613305839704187,0.8545022,0.0023009626594101746,0.5037905,0.004333163399873121,0.7677875,0.0136968805079843
92,0.49757280000000004,0.002217864910223348,0.8551228,0.0023291639186626767,0.5031546999999998,0.004343382415813752,0.7678431,0.013908699683651223
93,0.4970649,0.002185154294323397,0.8555977,0.0023037851918093393,0.5027101,0.004330424262124904,0.7677012000000001,0.013497917341575346
94,0.49647220000000003,0.0021015664538624494,0.8561557000000001,0.0022298604463060244,0.5021931,0.004420867549474873,0.7673721,0.013395629559300282
95,0.4960513000000001,0.0020985300116986637,0.8565403,0.002166160245688198,0.5018260999999999,0.00441598877829191,0.7674462,0.013380670886020631
96,0.49548570000000003,0.002135060610380893,0.8571376,0.002134664854256999,0.5012845,0.00420286448151734,0.7677050000000001,0.013713939207973766
97,0.49487129999999996,0.002241200350258765,0.8577256,0.0022213946160014155,0.5006394999999999,0.004131159746366616,0.7676247,0.013437209040942994
98,0.49423399999999995,0.002228203356967224,0.8584002000000002,0.002272663362665033,0.5000514,0.004024164191481269,0.7671491,0.013494144548284636
99,0.4937081000000001,0.002056431105094455,0.8589135000000001,0.002097352438194391,0.4995291999999999,0.0038940830705058074,0.7672359,0.013968005358317988
